Scode,Coname,Anncdate,Num,Suplnm,Conumb,Lstrorn,LstScode,Ctlprtrlat,Suplpa,Suplpart
股票代码,公司简称,,,供应商名称,公司编号,,公司股票代码,参控关系,,
300253,卫宁健康,2013-08-24,3.0,优选科技(天津)有限公司,AZ0111988,,,,1573700.0,0.044199999999999996
300253,卫宁健康,2013-08-24,4.0,上海佳佐信息技术有限公司,AZ0062729,,,,2140600.0,0.0601
300253,卫宁健康,2013-08-24,5.0,长沙玖恒机电贸易有限公司,AZ0433025,,,,3381000.0,0.0949
300253,卫宁健康,2014-08-13,10.0,南京施诺华德信息系统工程有限公司,AZ0148257,,,,3700000.0,0.09300000000000001
300253,卫宁健康,2014-08-13,6.0,上海圣冶软件技术有,AZ0064765,,,,200.0,0.051
300253,卫宁健康,2014-08-13,7.0,上海圣冶软件技术有限公司,AZ0064766,,,,2028000.0,0.051
300253,卫宁健康,2014-08-13,8.0,四川美康医药软件研究开发股份有限公司,AZ0174198,,,,2426000.0,0.061
300253,卫宁健康,2014-08-13,9.0,河北中兴网信软件科技有限公司,AZ0311969,,,,3400000.0,0.0855
300253,卫宁健康,2015-12-31,11.0,深圳前海玺康医疗科技有限公司,AZ0013763,,,,10529914.15,0.042300000000000004
300253,卫宁健康,2015-12-31,12.0,康泰医学系统(秦皇岛)股份有限公司,AZ0008366,,300869,,11025641.06,0.0443
300253,卫宁健康,2015-12-31,13.0,戴尔(中国)有限公司,AZ0030022,,,,11330746.2,0.0455
300253,卫宁健康,2015-12-31,14.0,安徽荣旭信息科技有限公司,AZ0000242,,,,4872978.8,0.0196
300253,卫宁健康,2015-12-31,15.0,山西星联盛业科技贸易有限公司,AZ0024619,,,,5301557.37,0.0213
300254,仟源医药,2013-08-23,6.0,哈药集团制药总厂,AZ0004969,,,,1844200.0,0.0352
300254,仟源医药,2013-08-23,7.0,艾美科健(中国)生物医药有限公司,AZ0388772,,,,2086100.0,0.039900000000000005
300254,仟源医药,2013-08-23,8.0,江苏海宏制药有限公司,AZ0300774,,,,2427400.0,0.0464
300254,仟源医药,2013-12-31,9.0,楚天科技股份有限公司,AZ0002350,,300358,,6559800.0,0.016200000000000003
300254,仟源医药,2015-08-26,10.0,南京亿康医药有限公司,AZ0146053,,,,2333300.0,0.030699999999999998
300254,仟源医药,2015-12-31,11.0,山东鲁抗医药股份有限公司,AZ0011349,,600789,,11761640.93,0.0731
300254,仟源医药,2015-12-31,12.0,浙江舟山普陀新兴药业有限公司,AZ0019256,,,,15352211.4,0.09539999999999998
300254,仟源医药,2015-12-31,13.0,海南益阳医药有限公司,AZ0005072,,,,7143595.55,0.0444
300254,仟源医药,2015-12-31,14.0,重庆正川医药包装材料股份有限公司,AZ0021005,,603976,,7276216.6,0.0452
300254,仟源医药,2015-12-31,15.0,舟山市海圣生物有限公司,AZ0021036,,,,8066400.0,0.0501
300255,常山药业,2013-08-20,1.0,漯河汇盛生物科技有限公司,AZ0009161,,,,10696600.0,0.0636
300255,常山药业,2013-08-20,2.0,山东威高集团医用高分子制品股份有限公司,AZ0011478,,01066,,11628700.0,0.0692
300255,常山药业,2013-08-20,3.0,新泰市楼德福利生物原料加工厂,AZ0266134,,,,13647700.0,0.0812
300255,常山药业,2013-08-20,4.0,信阳市荣盛肠衣有限公司,AZ0116355,,,,17105700.0,0.1018
300255,常山药业,2013-08-20,5.0,河北双虎肠衣有限公司,AZ0312618,,,,30260900.0,0.18
300255,常山药业,2014-12-31,6.0,美国ActiveBiomaterialsLLC,AZ0024623,,,,231768424.29,0.4623
300255,常山药业,2015-05-27,7.0,河北美邦工程科技股份有限公司,AZ0314579,,832471,,1128200.0,0.0138
300255,常山药业,2015-08-22,8.0,美国Active BioMaterials LLC,AZ0024623,,,,90504300.0,0.35850000000000004
300257,开山股份,2014-12-10,1.0,上海绩优机电股份有限公司,AZ0073160,,,,2835400.0,0.0499
300257,开山股份,2015-11-30,2.0,上海申江壹玖陆柒流体设备集团股份有限公司,AZ0072061,,,,2859200.0,0.0418
300258,精锻科技,2014-08-08,10.0,丰田通商(天津)有限公司,AZ0101647,,,,3035700.0,0.0256
300258,精锻科技,2014-08-08,6.0,南京隆坤国际贸易有限公司,AZ0009517,,,,11133100.0,0.09380000000000001
300258,精锻科技,2014-08-08,7.0,上海宝钢浦东国际贸易有限公司,AZ0012122,,,,15875000.0,0.13369999999999999
300258,精锻科技,2014-08-08,8.0,江阴泰富兴澄特种材料有限公司,AZ0008015,,,,16135900.0,0.1359
300258,精锻科技,2014-08-08,9.0,GMH(德国乔治玛琳冶金有限公司),AZ0024625,,,,20976600.0,0.17670000000000002
300258,精锻科技,2015-10-20,11.0,苏州金凯达机械科技股份有限公司,AZ0393991,,,,1943800.0,0.1267
300259,新天科技,2013-08-24,6.0,宁波国信仪表科技有限公司,AZ0196115,,,,4785000.0,0.0662
300259,新天科技,2013-08-24,7.0,宁波经济技术开发区南宏电子有限公司,AZ0009979,,,,4820300.0,0.0666
300259,新天科技,2013-08-24,8.0,连云港连利福思特表业有限公司,AZ0414096,,,,6608000.0,0.09140000000000001
300259,新天科技,2013-08-24,9.0,福州瑞煌铜业有限公司,AZ0377261,,,,6838800.0,0.0946
300262,*ST巴安(退市),2014-10-19,7.0,宜兴市峰行环保设备有限公司,AZ0207702,,,,,
300262,*ST巴安(退市),2015-05-25,8.0,玉环市华东水处理设备有限公司,AZ0366998,,,,,
300262,*ST巴安(退市),2015-12-31,10.0,河南省豫兴建筑安装有限公司张家口豫兴分公司,AZ0005901,,,,30000000.0,0.044199999999999996
300262,*ST巴安(退市),2015-12-31,11.0,贵州宏科建设工程有限责任公司,AZ0004550,,,,62797804.6,0.0924
300262,*ST巴安(退市),2015-12-31,12.0,重庆市合川区东立建筑工程有限公司,AZ0020893,,,,90501575.6,0.1332
300262,*ST巴安(退市),2015-12-31,13.0,锦州鼎泰混凝土有限公司,AZ0008163,,,,9652064.5,0.014199999999999999
300262,*ST巴安(退市),2015-12-31,9.0,中铁十局集团第五工程有限公司,AZ0020584,,,,13500000.0,0.0199
300263,隆华科技,2013-07-23,10.0,江苏振达钢管有限公司,AZ0299554,,,,6416700.0,
300263,隆华科技,2013-07-23,6.0,仪征市永辉散热管制造有限公司,AZ0111175,,,,12057600.0,
300263,隆华科技,2013-07-23,7.0,江阴市电力设备冷却器有限公司,AZ0308166,,,,13144200.0,
300263,隆华科技,2013-07-23,8.0,银邦金属复合材料股份有限公司,AZ0018025,,300337,,14626600.0,
300263,隆华科技,2013-07-23,9.0,邯郸市硕美贸易有限公司,AZ0416541,,,,16301800.0,
300263,隆华科技,2015-12-30,11.0,河北凯跃化工集团有限公司,AZ0005661,,,,,
300263,隆华科技,2015-12-31,12.0,东曹达(上海)电子材料有限公司,AZ0024628,,,,20219740.43,0.0233
300263,隆华科技,2015-12-31,13.0,浦华环保股份有限公司,AZ0024627,,,,24175962.38,0.0279
300263,隆华科技,2015-12-31,14.0,江苏江都建设集团有限公司,AZ0007457,,,,25787225.64,0.0298
300263,隆华科技,2015-12-31,15.0,北京朗新明环保科技有限公司,AZ0001137,,,,27206118.8,0.031400000000000004
300263,隆华科技,2015-12-31,16.0,中国化学工程第六建设有限公司,AZ0019657,,,子公司,38029499.0,0.043899999999999995
300264,佳创视讯,2014-12-31,1.0,深圳市怡亚通供应链股份有限公司,AZ0014273,,002183,,43420285.21,0.4353
300266,兴源环境,2015-12-31,1.0,中大贝莱特压滤机有限公司,AZ0019437,,,,10700000.0,0.0239
300266,兴源环境,2015-12-31,2.0,浙江省天顺建筑工程有限公司,AZ0024632,,,,14198000.0,0.0318
300266,兴源环境,2015-12-31,3.0,江苏兆盛环保集团有限公司,AZ0035393,,,,8971200.0,0.020099999999999996
300266,兴源环境,2015-12-31,4.0,中国石油化工有限公司,AZ0021418,,600028,,9166710.0,0.020499999999999997
300266,兴源环境,2015-12-31,5.0,上海穗嘉机电工程有限公司,AZ0013159,,,,9783500.0,0.0219
300268,ST佳沃,2015-12-31,1.0,广东穗方源实业有限公司,AZ0003915,,,,4172998.04,1.0
300271,华宇软件,2014-10-15,6.0,北京宏景世纪软件股份有限公司,AZ0130815,,,,852400.0,0.0365
300271,华宇软件,2015-12-31,10.0,北京二联欣科科技有限公司,AZ0000827,,,,15805419.0,0.0245
300271,华宇软件,2015-12-31,11.0,极影电子(北京)有限公司,AZ0007051,,,,18959795.0,0.0294
300271,华宇软件,2015-12-31,7.0,北京威泰视信科技有限公司,AZ0001466,,,,11795721.1,0.0183
300271,华宇软件,2015-12-31,8.0,苏州科达科技股份有限公司,AZ0015217,,603660,,13716102.0,0.0212
300271,华宇软件,2015-12-31,9.0,北京神州数码有限公司,AZ0001283,,,,14949589.0,0.0231
300273,和佳退(退市),2015-01-30,1.0,贵州黑碳碳投低碳产业发展股份有限公司,AZ0408609,,,,1500000.0,0.5312
300274,阳光电源,2013-07-27,1.0,晶科能源股份有限公司,AZ0008232,,688223,,177795100.0,0.2459
300274,阳光电源,2013-07-27,2.0,国电南京自动化股份有限公司,AZ0004680,,600268,,21995900.0,0.0304
300274,阳光电源,2013-07-27,3.0,青岛云路新能源科技有限公司,AZ0047601,,,,30558700.0,0.042300000000000004
300274,阳光电源,2013-07-27,4.0,北京晶川电子技术发展有限责任公司,AZ0001089,,,,34959000.0,0.0483
300274,阳光电源,2013-07-27,5.0,海格曼商贸有限公司,AZ0335181,,,,63633500.0,0.08800000000000001
300274,阳光电源,2014-12-15,6.0,欧伏电气股份有限公司,AZ0287604,,,,9035800.0,0.048
300275,梅安森,2015-12-31,10.0,重庆韦汇科技有限公司,AZ0020962,,,,7428754.75,0.0889
300275,梅安森,2015-12-31,6.0,重庆金工机械配件厂,AZ0020802,,,,1698010.24,0.0203
300275,梅安森,2015-12-31,7.0,南京欧帝科技股份有限公司,AZ0009529,,,,1954316.24,0.023399999999999997
300275,梅安森,2015-12-31,8.0,易事特集团股份有限公司,AZ0018005,,300376,,6858974.36,0.0821
300275,梅安森,2015-12-31,9.0,世图兹空调技术服务(上海)有限公司,AZ0014728,,,,7129100.85,0.08529999999999999
300276,三丰智能,2013-08-26,10.0,科尼起重机设备(上海)有限公司,AZ0380689,,,,7339700.0,0.1148
300276,三丰智能,2013-08-26,6.0,唐山海港光明工贸有限公司,AZ0167816,,,,2025800.0,0.0317
300276,三丰智能,2013-08-26,7.0,SEW-传动设备(武汉)有限公司,AZ0000020,,,,2958900.0,0.0463
300276,三丰智能,2013-08-26,8.0,湖北鸿路钢结构有限公司,AZ0355727,,,子公司,3199500.0,0.0501
300276,三丰智能,2013-08-26,9.0,安徽鸿路钢结构(集团)股份有限公司,AZ0206202,,002541,,3740100.0,0.058499999999999996
300277,海联讯,2015-08-15,7.0,北京能信通科技有限公司,AZ0139391,,,,2444800.0,0.024700000000000003
300277,海联讯,2015-08-15,8.0,戴尔(中国)有限公司,AZ0030022,,,,4003400.0,0.0404
300277,海联讯,2015-12-30,9.0,广东七洲科技股份有限公司,AZ0231034,,,,1837600.0,0.47100000000000003
300277,海联讯,2015-12-31,10.0,中建材信息技术股份有限公司,AZ0020288,,,,13579027.36,0.0431
300277,海联讯,2015-12-31,11.0,广州新科佳都科技有限公司,AZ0004455,,,子公司,13824182.23,0.043899999999999995
300277,海联讯,2015-12-31,12.0,上海辉电电力设备工程有限公司,AZ0012536,,,,14400026.65,0.045700000000000005
300277,海联讯,2015-12-31,13.0,上海贝尔股份有限公司,AZ0012869,,,,61225366.75,0.19440000000000002
300277,海联讯,2015-12-31,14.0,武汉烽火网络有限责任公司,AZ0016736,,,子公司,7351968.79,0.0233
300279,和晶科技,2013-07-31,1.0,惠而浦(中国)股份有限公司,AZ0256436,,600983,,10212200.0,
300279,和晶科技,2013-07-31,2.0,威健国际贸易(上海)有限公司,AZ0192529,,,,5820900.0,
300279,和晶科技,2013-07-31,3.0,江苏迪飞达电子有限公司,AZ0303441,,,,6748000.0,
300279,和晶科技,2013-07-31,4.0,浙江京东方显示技术有限公司,AZ0018938,,,,8562100.0,
300279,和晶科技,2014-08-15,5.0,剂吉泰光电科技(惠州)有限公司,AZ0123668,,,,10813500.0,0.035699999999999996
300279,和晶科技,2014-08-15,6.0,无锡市方舟科技电子有限公司,AZ0270687,,,,14440500.0,0.04769999999999999
300279,和晶科技,2014-08-15,7.0,苏州三星电子有限公司,AZ0015236,,,,48688100.0,0.16079999999999997
300279,和晶科技,2014-08-15,8.0,青岛晶石电子有限公司,AZ0442960,,,,5422200.0,0.0179
300279,和晶科技,2014-08-15,9.0,常州大永配线电子有限公司,AZ0227356,,,,5549200.0,0.0183
300280,紫天科技,2015-12-31,1.0,江阴市奥泰钢贸有限公司,AZ0007963,,,,13515099.09,0.1349
300280,紫天科技,2015-12-31,2.0,山东泰丰液压股份有限公司,AZ0024648,,,,3246586.38,0.032400000000000005
300280,紫天科技,2015-12-31,3.0,如皋市科安电力电器设备有限公司,AZ0010889,,,,3385619.03,0.0338
300280,紫天科技,2015-12-31,4.0,江苏省电力公司如皋市供电公司,AZ0024647,,,,3894447.27,0.0388
300280,紫天科技,2015-12-31,5.0,南通钰玺机械设备有限公司,AZ0009738,,,,5872857.0,0.058600000000000006
300283,温州宏丰,2013-08-22,1.0,上海贵源物资有限公司,AZ0074627,,,,7602400.0,0.0329
300283,温州宏丰,2013-12-31,2.0,浙江宏达金属冶炼有限公司,AZ0018863,,,,293331604.87,0.5484
300283,温州宏丰,2014-08-13,3.0,重庆通宝有色金属有限公司,AZ0425760,,,,3530200.0,0.0129
300283,温州宏丰,2014-08-13,4.0,安徽楚江科技新材料股份有限公司,AZ0203005,,002171,,4553500.0,0.0166
300283,温州宏丰,2014-08-13,5.0,乐清华晨贸易有限公司,AZ0105592,,,,66457900.0,0.2425
300283,温州宏丰,2014-08-13,6.0,浙江力博实业股份有限公司,AZ0045486,,,,9158000.0,0.0334
300283,温州宏丰,2014-12-31,7.0,浙江宏达金属冶炼有限公司,AZ0018863,,,,236123333.35,0.4617
300283,温州宏丰,2015-01-30,8.0,经证传媒股份有限公司,AZ0383600,,,,5500000.0,0.0298
300284,苏交科,2015-12-31,3.0,江苏亿隆市政工程有限公司,AZ0007715,,,,18900485.0,0.0245
300284,苏交科,2015-12-31,4.0,新沂科建建设工程有限公司,AZ0017517,,,,22731124.46,0.029500000000000002
300284,苏交科,2015-12-31,5.0,江苏江都路桥工程有限公司,AZ0007458,,,,26753697.86,0.0347
300284,苏交科,2015-12-31,6.0,漳州市顺通路桥建设有限公司,AZ0024655,,,,39708906.74,0.051500000000000004
300284,苏交科,2015-12-31,7.0,江苏广宇建设集团有限公司,AZ0007369,,,,56865235.0,0.0738
300286,安科瑞,2013-07-31,3.0,利尔达科技集团股份有限公司,AZ0123492,,832149,,1247800.0,
300286,安科瑞,2014-07-31,4.0,无锡新三江塑业科技有限公司,AZ0271357,,,,1735300.0,0.0326
300286,安科瑞,2014-07-31,5.0,吴江市东风电子有限公司,AZ0164144,,,,1806100.0,0.034
300286,安科瑞,2014-07-31,6.0,安徽三安光电有限公司,AZ0000245,,,子公司,3351800.0,0.063
300286,安科瑞,2015-12-31,10.0,上海亚锐电子科技有限公司,AZ0013362,,,,5033149.23,0.047400000000000005
300286,安科瑞,2015-12-31,11.0,江阴市方科电器制造有限公司,AZ0007971,,,,6004149.32,0.056600000000000004
300286,安科瑞,2015-12-31,7.0,余姚市华隆模具塑料制品有限公司,AZ0018138,,,,3370240.95,0.0317
300286,安科瑞,2015-12-31,8.0,昆山万正电路板有限公司,AZ0008508,,,,4086434.36,0.0385
300286,安科瑞,2015-12-31,9.0,上海银晓电器有限公司,AZ0013424,,,,4428592.44,0.0417
300288,朗玛信息,2014-12-31,2.0,贵阳高科控股集团有限公司,AZ0004509,,,,25878943.84,0.42310000000000003
300288,朗玛信息,2015-12-31,3.0,贵阳高新资产运营有限公司,AZ0004510,,,,1920411.84,0.0149
300288,朗玛信息,2015-12-31,4.0,北京优购文化发展有限公司,AZ0001591,,,,3011868.0,0.0233
300288,朗玛信息,2015-12-31,5.0,北京海淀置业集团有限公司,AZ0000884,,,,3609612.0,0.0279
300288,朗玛信息,2015-12-31,6.0,小高德(广州)置业有限公司,AZ0017199,,,,5888346.24,0.045599999999999995
300288,朗玛信息,2015-12-31,7.0,南京法莱利信息科技有限公司,AZ0009435,,,,9822126.0,0.076
300289,利德曼,2015-10-22,9.0,苏州勃朗科技股份有限公司,AZ0390317,,,,7008500.0,0.25079999999999997
300290,荣科科技,2014-08-22,18.0,同辉佳视(北京)信息技术股份有限公司,AZ0163532,,430090,,982900.0,0.023799999999999998
300292,吴通控股,2014-08-05,10.0,深圳市旗丰供应链服务有限公司,AZ0344106,,,,16566500.0,0.0587
300292,吴通控股,2014-08-05,11.0,奇普仕(香港)有限公司,AZ0038682,,,,28388700.0,0.10060000000000001
300292,吴通控股,2014-08-05,12.0,常州市壬滋铜业有限公司,AZ0227599,,,,36103300.0,0.12789999999999999
300292,吴通控股,2014-08-05,9.0,浙江德通科技有限公司,AZ0329148,,,,11484300.0,0.0405
300293,蓝英装备,2013-06-24,7.0,浙江宝业建设集团有限公司,AZ0018769,,,,,
300293,蓝英装备,2015-12-29,8.0,上海史密富智能装备股份有限公司,AZ0064163,,,,4016800.0,0.0801
300297,蓝盾退(退市),2015-12-31,22.0,广州芯戈计算机科技有限公司,AZ0004452,,,,10162006.44,0.023399999999999997
300297,蓝盾退(退市),2015-12-31,23.0,北大方正华南销售有限公司,AZ0000665,,,,10388299.16,0.0239
300297,蓝盾退(退市),2015-12-31,24.0,重庆亚高贸易股份有限公司,AZ0020972,,,,11310914.53,0.026000000000000002
300297,蓝盾退(退市),2015-12-31,25.0,深圳市振华微电子有限公司,AZ0014311,,,子公司,25373432.0,0.0584
300297,蓝盾退(退市),2015-12-31,26.0,南京恩瑞特实业有限公司,AZ0009434,,,子公司,30995395.0,0.0713
300300,ST峡创,2013-05-22,16.0,杭州满光科技有限公司,AZ0282061,,,,,
300300,ST峡创,2014-07-25,17.0,合肥九星娱乐股份有限公司,AZ0158527,,,,1493500.0,0.1725
300300,ST峡创,2015-08-20,18.0,广州凡拓数字创意科技股份有限公司,AZ0237546,,301313,,14221600.0,0.0858
300301,*ST长方,2015-11-03,10.0,东莞市海威智能装备股份有限公司,AZ0079965,,,,896800.0,0.0728
300301,*ST长方,2015-11-23,11.0,深圳市晨日科技股份有限公司,AZ0344362,,,,715600.0,0.049800000000000004
300302,同有科技,2013-12-31,15.0,光能科技投资有限公司暨鑫骏企业有限公司,AZ0024664,,,,55256849.29,0.3749
300302,同有科技,2014-12-31,16.0,光能科技投资有限公司,AZ0024665,,,,51311683.38,0.3328
300303,聚飞光电,2014-07-31,14.0,三安光电股份有限公司,AZ0060363,,600703,,93357100.0,0.0429
300303,聚飞光电,2014-12-31,15.0,安徽三安光电有限公司,AZ0000245,,,子公司,218720440.71,0.3404
300304,云意电气,2014-04-08,9.0,扬州扬杰电子科技股份有限公司,AZ0045316,,300373,,11624900.0,0.0219
300305,裕兴股份,2013-12-31,9.0,江阴华怡聚合有限公司,AZ0007943,,,,138033776.28,0.3546
300307,慈星股份,2013-08-20,8.0,慈溪市美鑫纺织机械有限公司,AZ0256685,,,,20951700.0,0.028300000000000002
300307,慈星股份,2013-08-20,9.0,杭州众安自动化设备有限公司,AZ0279241,,,,41084500.0,0.0555
300307,慈星股份,2014-08-26,10.0,宁波信奇机械有限公司,AZ0195806,,,,1300.0,0.0375
300307,慈星股份,2014-08-26,11.0,芯发威达电子(上海)有限公司,AZ0389603,,,,1500.0,0.0431
300307,慈星股份,2014-08-26,12.0,上海戈茨贸易有限公司,AZ0068606,,,,2600.0,0.0747
300307,慈星股份,2015-08-25,13.0,宁波针针好纺织机械有限公司,AZ0198486,,,,16243500.0,0.0836
300307,慈星股份,2015-08-25,14.0,库卡机器人(上海)有限公司,AZ0247744,,,,30536400.0,0.1572
300307,慈星股份,2015-08-25,15.0,慈溪市龙达金属激光切割有限公司,AZ0256729,,,,4593800.0,0.0236
300307,慈星股份,2015-08-25,16.0,上海研华慧胜智能科技有限公司,AZ0013371,,,,6388500.0,0.0329
300308,中际旭创,2013-08-20,5.0,青岛欧凯瑞工业设备有限公司,AZ0443046,,,,866400.0,
300308,中际旭创,2014-08-25,6.0,烟台阜瑞电子技术有限公司,AZ0365749,,,,1393700.0,
300308,中际旭创,2014-08-25,7.0,STATOMAT(STATOMAT GMBH)E,AZ0057751,,,,5323000.0,
300308,中际旭创,2015-08-26,8.0,青海科菱恒信工贸有限公司,AZ0445527,,,,1337300.0,
300308,中际旭创,2015-08-26,9.0,伊尔莫泰克斯塔托马克销售有限公司,AZ0033408,,,,6410600.0,
300308,中际旭创,2015-12-31,10.0,伊尔莫泰克斯塔托马特销售有限公司(ELMOTECSTATOMATVERTRIEBSG),AZ0033408,,,,10707858.74,0.1826
300308,中际旭创,2015-12-31,11.0,苏州鼎庆金属制品有限公司,AZ0015153,,,,1917662.88,0.0327
300308,中际旭创,2015-12-31,12.0,青岛科菱恒信工贸有限公司,AZ0010590,,,,2263974.36,0.038599999999999995
300308,中际旭创,2015-12-31,13.0,青岛环海时代科技有限公司,AZ0010575,,,,4385658.95,0.0748
300308,中际旭创,2015-12-31,14.0,斯塔托玛特有限公司(STATOMAT(STATOMATGMBH)),AZ0024667,,,,7486337.93,0.1277
300309,吉艾退(退市),2015-12-31,1.0,常州综研加热炉有限公司,AZ0001963,,,,15000000.0,0.042699999999999995
300309,吉艾退(退市),2015-12-31,2.0,泰州永兴合金材料科技有限公司,AZ0015534,,,,16492200.0,0.046900000000000004
300309,吉艾退(退市),2015-12-31,3.0,武汉东海石化重型装备有限公司,AZ0016730,,,,19892790.0,0.056600000000000004
300309,吉艾退(退市),2015-12-31,4.0,东方阳光国际工程公司,AZ0024669,,,,34352423.58,0.0977
300309,吉艾退(退市),2015-12-31,5.0,新疆炼化建设集团有限公司,AZ0017338,,,,37975000.0,0.10800000000000001
300310,宜通世纪,2014-09-25,15.0,深圳市恒扬数据股份有限公司,AZ0343660,,,,375700.0,0.0462
300310,宜通世纪,2015-12-31,16.0,陕西明晖通信科技有限公司,AZ0011916,,,,10384365.26,0.0219
300310,宜通世纪,2015-12-31,17.0,深圳市捷通创通信有限公司,AZ0013986,,,,25719806.28,0.0542
300310,宜通世纪,2015-12-31,18.0,佛山市万泽通信技术有限公司,AZ0003249,,,,7473663.19,0.015700000000000002
300310,宜通世纪,2015-12-31,19.0,东莞市宏东通信技术有限公司,AZ0002895,,,,7853399.17,0.0165
300310,宜通世纪,2015-12-31,20.0,青岛华旭通信工程有限公司,AZ0010574,,,,9229051.78,0.0194
300313,ST天山,2014-12-31,1.0,北京环球种畜有限责任公司,AZ0000997,,,,32952728.81,0.4395
300313,ST天山,2015-12-31,2.0,EldersRuralServicesAustraliaLtd,AZ0024675,,,,10597089.84,0.04769999999999999
300313,ST天山,2015-12-31,3.0,LandmarkLtd,AZ0024674,,,,11677716.54,0.0526
300313,ST天山,2015-12-31,4.0,北京环球种畜有限责任公司,AZ0000997,,,,25446633.76,0.11460000000000001
300313,ST天山,2015-12-31,5.0,WellingtonLivestockPtyLtd,AZ0024673,,,,37724132.62,0.1699
300313,ST天山,2015-12-31,6.0,ChrisStanleyLivestock(Vic),AZ0024676,,,,7250267.82,0.0327
300314,戴维医疗,2014-10-24,3.0,上海峻锐电子有限公司,AZ0066191,,,,2131900.0,0.0365
300314,戴维医疗,2014-10-24,4.0,上海力欧普实业有限公司,AZ0063451,,,,2963000.0,0.0507
300314,戴维医疗,2014-10-24,5.0,宁波市海曙凯凯有机玻璃有限公司,AZ0196920,,,,4430500.0,0.0759
300314,戴维医疗,2014-10-24,6.0,南京南科华工科技开发有限公司,AZ0146535,,,,5254400.0,0.09
300314,戴维医疗,2014-10-24,7.0,象山精特塑胶模具有限公司,AZ0406126,,,,5344000.0,0.0915
300316,晶盛机电,2014-12-31,10.0,英利能源(中国)有限公司,AZ0028869,,,,82274636.75,0.3097
300317,珈伟新能,2013-08-21,6.0,SunpowerSystemsSarl,AZ0057862,,,,15162700.0,0.0711
300317,珈伟新能,2013-08-21,7.0,深圳市金利华电子有限公司,AZ0347763,,,,5877600.0,0.0276
300317,珈伟新能,2013-08-21,8.0,深圳市强诚达科技有限公司,AZ0343430,,,,8592700.0,0.0403
300317,珈伟新能,2014-08-26,10.0,深训市生成旺模具塑胶制品有限公司,AZ0350370,,,,15579200.0,0.060899999999999996
300317,珈伟新能,2014-08-26,11.0,深训市智华照明科技有限公司,AZ0350367,,,,900.0,0.036699999999999997
300317,珈伟新能,2014-08-26,12.0,深训市山木电池科技有限公司,AZ0350363,,,,9047200.0,0.0354
300317,珈伟新能,2014-08-26,13.0,深训市智华照明科技有眼公司,AZ0350366,,,,9379700.0,0.036699999999999997
300317,珈伟新能,2014-08-26,14.0,深训市强诚达五金制品有限公司,AZ0350364,,,,9496900.0,0.0371
300317,珈伟新能,2014-08-26,9.0,宁波思瑞齐能源有眼公司,AZ0197502,,,,10412100.0,0.0407
300317,珈伟新能,2015-08-29,15.0,深圳市沃尔玛电池有限公司,AZ0345028,,,,700.0,0.0374
300317,珈伟新能,2015-08-29,16.0,深圳市沃马特电池有限公司,AZ0345036,,,,7075300.0,0.0374
300317,珈伟新能,2015-08-29,17.0,深圳市生成旺模具塑胶制品有限公司,AZ0345896,,,,8635800.0,0.045599999999999995
300317,珈伟新能,2015-08-29,18.0,深圳市丽维科光电有限公司,AZ0339944,,,,9739400.0,0.051399999999999994
300317,珈伟新能,2015-12-31,19.0,特变电工股份有限公司新疆线缆厂,AZ0015620,,,,102132210.0,0.0676
300317,珈伟新能,2015-12-31,20.0,振发新能源科技有限公司,AZ0019264,,,,332416149.86,0.22010000000000002
300317,珈伟新能,2015-12-31,21.0,中国能源工程有限公司,AZ0024677,,,,45735029.89,0.030299999999999997
300317,珈伟新能,2015-12-31,22.0,东方日升新能源股份有限公司,AZ0002792,,300118,,75398400.0,0.0499
300317,珈伟新能,2015-12-31,23.0,无锡市长江电器设备有限公司,AZ0016581,,,,91378122.06,0.0605
300320,海达股份,2015-12-25,8.0,苏州金枪新材料股份有限公司,AZ0394002,,,,1614200.0,0.0323
300321,同大股份,2013-11-18,10.0,中国石化集团,AZ0019853,,,,,
300321,同大股份,2013-11-18,11.0,中国石化集团资产经营管理有限责任公司巴陵石化分公司,AZ0090376,,,,,
300322,硕贝德,2015-12-31,10.0,东莞捷荣技术股份有限公司,AZ0002854,,002855,,24908581.47,0.0356
300322,硕贝德,2015-12-31,11.0,深圳市华富洋供应链有限公司,AZ0013933,,,,25849035.86,0.0369
300322,硕贝德,2015-12-31,12.0,时毅电子有限公司,AZ0024681,,,,35789159.93,0.051100000000000007
300322,硕贝德,2015-12-31,13.0,惠州市正兴电子科技有限公司,AZ0006897,,,,46678824.85,0.0667
300322,硕贝德,2015-12-31,9.0,广东旭业光电科技股份有限公司,AZ0003947,,,,19541529.04,0.0279
300323,华灿光电,2013-08-08,8.0,新纶新材料股份有限公司,AZ0269033,,002341,,31573900.0,0.0528
300323,华灿光电,2013-11-20,9.0,上海光睿光电科技有限公司,AZ0063001,,,,,
300323,华灿光电,2014-04-24,10.0,江苏南大光电材料股份有限公司,AZ0297620,,300346,,20705500.0,0.1533
300323,华灿光电,2014-11-28,11.0,中晟光电设备(上海)股份有限公司,AZ0096721,,,,36900.0,0.0052
300323,华灿光电,2015-01-20,12.0,江西联创贝晶光电有限公司,AZ0306747,,,子公司,,
300324,旋极信息,2013-08-26,10.0,ALTADATATECH,AZ0050153,,,,4262100.0,0.0692
300324,旋极信息,2013-08-26,8.0,BONEDARTINT,AZ0050920,,,,2980900.0,0.0484
